glucose,eda,hr,temp
85.0,0.25399325,91.55,33.71
85.0,0.3462382499999999,59.83,33.99
86.0,0.49133125,64.1,34.41
88.0,0.37405,65.07,34.84
91.0,0.36572225,66.7,35.11
93.0,0.351309,67.1,35.29
94.0,0.5211345000000001,66.9,35.16
95.0,0.5326647499999999,65.3,35.15
97.0,0.51280675,66.82,35.18
99.0,0.55476475,67.35,35.21
100.0,0.5073617500000001,67.17,35.11
101.0,0.51344725,61.92,35.13
102.0,0.5365085,67.12,35.27
102.0,0.62555,67.02,35.27
101.0,0.89235525,66.28,35.27
100.0,1.04513575,65.73,35.33
98.0,1.28449425,67.12,35.34
97.0,1.1461275,65.75,35.43
97.0,1.11569925,64.73,35.43
98.0,2.199454,65.48,35.47
99.0,1.3178052500000002,61.82,35.55
101.0,0.51946375,61.3,35.55
104.0,0.468537,61.12,35.55
107.0,3.0934985,64.35,35.39
106.0,1.293142,62.02,35.33
105.0,0.98363925,62.2,35.27
105.0,1.0406515,62.47,35.27
106.0,0.949688,62.58,35.25
107.0,0.974991,61.6,35.27
108.0,0.9054875,62.08,35.27
108.0,0.8760205,59.08,35.16
109.0,0.1595065,66.92,34.99
110.0,0.3493874999999999,58.28,35.21
111.0,0.35899625,57.58,35.41
111.0,0.37565175,57.98,35.55
108.0,0.84424225,59.25,35.63
104.0,0.1056434999999999,59.07,35.45
99.0,0.1418904999999999,58.08,35.39
98.0,0.31773175,59.0,35.34
101.0,0.95299,58.9,35.07
106.0,2.82797425,62.33,34.97
110.0,4.314555500000001,58.22,34.99
112.0,1.5934575,56.27,34.93
112.0,1.89485425,57.23,34.89
112.0,3.77167775,55.45,34.77
112.0,0.3596905,54.27,34.91
113.0,0.934634,52.8,35.16
113.0,0.90292525,54.8,35.25
112.0,1.05516375,54.72,35.33
112.0,1.0189707499999998,55.3,35.43
111.0,1.21883425,55.68,35.45
110.0,1.0743815,55.15,35.47
110.0,1.1874455,53.82,35.49
109.0,1.31011825,54.22,35.49
109.0,0.96954625,51.85,35.37
109.0,0.921502,52.37,35.33
109.0,0.903886,52.27,35.29
110.0,0.904206,53.52,35.21
110.0,0.9102915,52.67,35.13
109.0,0.0442005,60.83,35.07
109.0,0.04516125,51.62,35.09
108.0,0.04644275,50.23,35.29
107.0,0.0470835,50.18,35.41
103.0,0.51665025,51.97,35.53
101.0,4.50352925,56.93,35.34
100.0,4.31327425,54.07,35.29
101.0,1.1169805,50.87,35.41
102.0,1.78403225,51.73,35.33
102.0,2.284122,51.93,35.31
102.0,1.5335625,51.42,35.31
103.0,1.08142775,50.62,35.33
104.0,2.73829175,52.0,35.29
105.0,3.330182,53.12,35.27
104.0,2.250491,52.85,35.25
104.0,2.1027250000000004,52.88,35.21
104.0,2.1252560000000003,51.88,35.25
104.0,1.62388525,51.38,35.16
104.0,1.449645,50.82,35.09
105.0,1.10310875,51.42,34.91
105.0,1.05314275,50.15,34.79
105.0,0.71932725,50.38,34.65
105.0,0.7068355,50.07,34.75
105.0,0.69434475,50.7,34.75
105.0,0.7088267500000001,50.27,34.73
104.0,0.68000025,50.45,34.84
117.0,0.2946175,57.43,33.33
165.0,0.1011594999999999,57.52,33.53
195.0,0.27123575,73.85,33.37
152.0,0.13997725,69.27,33.91
63.0,11.730701,69.15,33.99
98.0,10.165955,63.32,33.77
123.0,15.46372325,74.92,35.21
104.0,3.3736247500000003,78.13,33.43
108.0,4.804798,68.58,33.57
202.0,0.62231575,59.57,34.33
199.0,0.448706,60.52,34.34
198.0,0.3350479999999999,67.0,33.91
204.0,0.33179125,63.87,34.41
204.0,0.28951,63.92,34.5
203.0,0.3199397499999999,76.62,34.15
144.0,0.1754785,63.95,33.83
172.0,0.2203224999999999,66.52,33.55
123.0,0.4926422499999999,99.23,32.57
157.0,0.4247355,54.6,33.84
100.0,5.632543999999999,62.22,34.34
109.0,0.16912575,80.37,34.03
95.0,0.3222354999999999,54.33,35.29
110.0,0.3510637499999999,58.42,33.63
113.0,0.45324375,62.25,34.13
116.0,0.508658,60.88,34.33
117.0,0.5791270000000001,60.38,34.66
118.0,0.5528074999999999,59.7,34.93
119.0,0.58907225,63.6,34.84
120.0,0.66915075,61.38,35.05
121.0,0.74122075,63.6,35.27
122.0,0.841159,64.33,35.43
123.0,0.90778425,64.47,35.57
121.0,0.94269825,61.95,34.89
121.0,1.034308,61.12,35.29
122.0,1.099652,60.5,35.37
123.0,1.2130425,63.42,35.43
125.0,1.262051,64.6,35.57
126.0,1.3651915,64.98,35.61
126.0,1.38867375,63.72,35.49
125.0,2.72565125,67.25,35.68
124.0,12.052635,65.63,35.57
123.0,4.23281525,61.98,35.61
123.0,3.07285025,64.83,35.59
123.0,2.43416625,61.33,35.57
125.0,2.20674325,62.95,35.5
125.0,2.0200007500000003,57.38,35.45
123.0,1.881515,57.53,35.41
123.0,1.81585075,59.38,35.41
124.0,1.76812425,60.07,35.43
124.0,1.72456125,57.3,35.43
124.0,1.679077,58.35,35.45
124.0,1.64320175,59.15,35.45
125.0,1.54134225,55.88,35.45
126.0,1.5458265,55.78,35.43
126.0,1.5704905,55.52,35.47
126.0,1.60732675,56.82,35.53
127.0,6.22320375,57.32,35.61
126.0,3.60406025,54.98,35.68
125.0,3.00974875,53.55,35.71
123.0,2.76504275,54.97,35.75
123.0,2.635636,55.22,35.77
123.0,2.26888425,54.33,35.63
125.0,2.13915725,55.17,35.57
126.0,2.06836775,55.78,35.59
126.0,7.1896625,58.92,35.33
125.0,3.71777175,55.22,35.31
124.0,3.1522880000000004,54.97,35.27
124.0,2.77048825,55.33,35.09
124.0,2.5827845,55.47,34.97
124.0,2.461706,55.53,34.89
125.0,2.3652985,55.2,34.87
125.0,2.286181,56.65,34.84
124.0,2.2259622500000003,55.6,34.87
124.0,2.1862435,54.12,34.84
124.0,2.13787625,53.77,34.81
125.0,2.09847725,57.85,34.68
126.0,2.0590787500000003,55.87,34.66
127.0,2.01936,54.62,34.61
127.0,1.98177325,54.67,34.55
127.0,1.93981225,55.55,34.53
127.0,1.90009325,53.97,34.55
126.0,1.7322487500000003,53.08,34.66
124.0,1.69413175,53.83,35.07
122.0,1.6784365,52.3,35.27
121.0,1.66466275,53.18,35.45
119.0,11.475938,55.62,35.61
119.0,7.090319,54.4,35.66
119.0,5.18410475,53.87,35.68
119.0,4.39233125,53.2,35.65
119.0,4.0262125,54.52,35.71
119.0,3.7779905,54.47,35.71
119.0,3.6184745,54.82,35.73
118.0,3.349601,53.42,35.68
118.0,3.20449925,55.57,35.71
118.0,2.7025815,53.08,35.61
117.0,2.6673475,54.47,35.63
116.0,2.52384675,56.53,35.61
116.0,2.211228,53.73,35.61
115.0,2.1574150000000003,52.78,35.59
115.0,2.15645425,52.53,35.59
116.0,1.59067025,53.38,35.5
117.0,1.541983,53.33,35.45
118.0,1.5061075000000002,53.62,35.47
117.0,1.76107725,54.8,35.63
99.0,4.9768065,74.52,33.31
95.0,3.5630602500000004,73.75,35.5
100.0,2.22083725,86.23,35.0
91.0,0.3161494999999999,76.07,32.63
88.0,0.428206,57.75,32.89
87.0,4.02525175,64.07,33.99
134.0,0.54223725,64.0,33.77
132.0,0.51372925,66.45,34.93
91.0,0.2530475,71.32,34.45
98.0,2.35953325,79.68,33.99
114.0,0.707588,83.35,32.03
133.0,15.17323025,69.9,34.16
122.0,0.662675,61.43,33.91
122.0,0.76748675,61.2,34.34
120.0,0.975469,59.82,35.13
116.0,0.93533125,58.18,35.0
114.0,0.8911275000000001,58.0,34.66
111.0,3.07259875,111.43,33.49
108.0,0.246001,55.82,34.03
113.0,0.2335085,56.25,33.61
115.0,0.03331275,86.07,32.97
111.0,0.1338909999999999,56.9,32.97
109.0,0.12043775,56.07,33.16
109.0,0.1454225,55.73,33.45
109.0,0.79022925,57.0,33.77
108.0,0.1520955,60.67,34.63
108.0,0.04516425,58.83,34.65
108.0,0.0454845,59.53,34.81
109.0,0.04516425,60.7,35.0
108.0,0.0442032499999999,60.8,35.13
105.0,0.3209539999999999,63.85,35.11
101.0,0.34722,62.13,35.09
92.0,0.441392,62.82,35.23
92.0,0.46733725,60.28,35.31
93.0,0.499689,63.9,35.43
94.0,0.52883775,65.07,35.53
95.0,0.54677475,65.3,35.57
95.0,0.5730412500000001,64.23,35.66
95.0,0.47337025,63.83,35.55
95.0,0.47753425,64.45,35.41
95.0,0.491948,63.32,35.49
95.0,0.5156512500000001,63.18,35.55
95.0,1.67951825,63.38,35.59
98.0,5.455411,63.9,35.61
101.0,11.83338575,67.03,35.71
104.0,7.20018625,64.02,35.81
105.0,3.85294375,61.73,35.87
105.0,3.115132,61.47,35.81
105.0,2.6663865,61.45,35.83
105.0,2.3890017500000003,61.4,35.87
104.0,2.4111035000000003,61.03,35.83
103.0,6.12518775,61.03,35.71
101.0,3.94647525,58.6,35.65
99.0,3.2669602500000003,60.58,35.47
99.0,1.82514,58.65,35.31
99.0,1.1839935,59.37,35.03
99.0,1.086618,56.02,34.89
99.0,1.04209425,55.92,34.87
100.0,0.957852,55.28,34.83
102.0,0.799518,61.62,34.45
104.0,0.76076025,52.47,34.41
105.0,0.696057,52.72,34.43
104.0,0.639682,52.45,34.39
104.0,0.64352525,52.98,34.34
102.0,0.82482275,54.93,34.34
98.0,2.3130875,56.07,34.45
94.0,1.42422825,53.92,34.29
92.0,0.96233625,55.03,34.18
96.0,0.441018,53.77,34.39
98.0,0.3734322499999999,54.23,34.55
100.0,0.3391584999999999,53.88,34.55
101.0,0.3237834999999999,53.2,34.66
95.0,0.3567755,53.78,34.25
88.0,0.37695575,53.65,34.53
83.0,0.385604,54.35,34.71
81.0,0.3952132499999999,55.27,34.83
81.0,0.4012992499999999,55.48,34.84
82.0,0.4054632499999999,56.52,34.97
83.0,0.41218975,55.75,35.07
85.0,0.4253227499999999,55.52,35.23
85.0,0.4445417499999999,55.68,35.5
97.0,5.445160749999999,62.82,35.15
104.0,2.31180625,56.22,34.95
106.0,1.4721545,54.73,34.97
105.0,1.25798575,52.43,34.99
105.0,1.21144125,52.82,34.95
106.0,1.23130075,53.62,35.07
107.0,1.336043,53.23,35.25
107.0,1.3927385,54.6,35.33
108.0,1.447291,54.43,35.41
108.0,1.46715075,54.98,35.49
108.0,9.5109375,57.6,35.45
108.0,6.611817,55.1,35.43
107.0,3.36593725,64.07,35.34
103.0,1.1855950000000002,53.33,35.31
102.0,1.2618295,54.73,35.29
102.0,1.2330015,54.28,35.29
178.0,0.63487675,61.9,31.61
195.0,0.401649,58.3,31.89
212.0,0.409336,59.37,33.03
225.0,0.499926,67.12,32.71
89.0,0.5053705,60.2,33.37
93.0,4.22713575,69.67,32.83
99.0,4.8288515,79.3,33.84
105.0,0.97235975,73.67,33.53
101.0,0.8885115,61.88,33.45
100.0,5.5539525,63.32,33.23
99.0,2.13646625,59.57,33.63
98.0,1.3911525,67.45,34.43
104.0,0.94039975,61.83,34.45
107.0,4.124301,63.08,35.05
125.0,0.2488682499999999,68.07,33.15
112.0,0.2299174999999999,72.38,34.77
90.0,1.331578,82.53,33.59
88.0,1.02367575,68.03,33.75
89.0,1.0237747499999998,54.32,34.25
95.0,0.849756,58.13,33.25
97.0,0.8459127499999999,57.45,34.25
98.0,0.72259975,62.53,34.41
98.0,0.7969077499999999,61.57,34.09
99.0,0.7389345,59.08,34.37
100.0,0.717795,58.1,34.59
100.0,0.70466275,57.52,34.73
101.0,0.69633525,57.33,34.83
103.0,0.7203572500000001,59.1,34.93
104.0,0.70049925,59.92,35.03
104.0,0.7607145,57.85,35.11
105.0,0.8712157500000001,57.57,35.11
105.0,0.79979,57.35,35.13
104.0,0.96826525,58.92,35.09
104.0,0.88114475,54.75,35.07
104.0,0.8177267500000001,53.25,34.97
105.0,0.8161255000000001,53.37,34.87
104.0,0.8077975,55.95,34.99
103.0,0.8013915,55.62,35.09
103.0,0.809399,55.55,35.16
103.0,0.815805,56.58,35.23
103.0,0.847194,57.47,35.25
102.0,0.839507,56.43,35.15
102.0,0.8459127499999999,58.2,35.25
103.0,2.71780025,58.73,35.33
103.0,1.45573075,57.28,35.45
103.0,1.14484625,56.35,35.45
103.0,0.98822225,57.28,35.37
104.0,0.9685855,57.03,35.34
105.0,0.95577375,57.55,35.33
105.0,0.94168075,58.27,35.31
106.0,0.8532795,58.48,35.16
106.0,0.82221075,61.37,35.11
106.0,0.798509,62.62,34.95
106.0,0.780893,58.4,34.87
106.0,0.779932,57.95,34.57
106.0,0.7850565,58.23,34.53
106.0,0.77512775,56.17,34.43
106.0,0.78697825,57.27,34.55
106.0,0.78601725,57.35,34.79
105.0,2.91893825,60.27,34.84
102.0,1.4365135,57.07,34.93
98.0,1.0144864999999998,53.82,34.71
96.0,1.058588,58.47,34.59
96.0,0.9990135,55.22,34.71
99.0,0.96762425,56.22,34.81
101.0,0.95897625,56.12,34.89
103.0,0.8862695,66.13,34.95
104.0,2.14191125,57.1,35.03
105.0,1.44291925,53.9,34.91
105.0,1.1387605,54.83,34.91
105.0,0.9773325,54.1,34.95
105.0,2.31732225,58.05,35.07
106.0,1.61683875,55.1,34.89
106.0,1.2287635,55.62,34.5
106.0,1.0772642499999998,55.13,34.11
107.0,1.03274325,57.1,33.63
107.0,0.998472,58.43,33.37
107.0,0.9754105,52.47,32.87
107.0,0.97509025,54.15,32.73
107.0,1.00093525,51.03,32.71
107.0,1.00253625,53.8,32.99
107.0,0.99420875,52.42,33.31
106.0,0.989084,51.53,33.37
105.0,0.98876375,50.93,33.5
109.0,2.7932305,86.07,31.09
80.0,13.76519475,96.62,35.05
128.0,1.04722,80.53,30.67
105.0,0.14350025,73.83,31.93
108.0,0.308782,62.97,33.09
91.0,12.89589925,72.9,34.21
91.0,6.3349935,64.67,33.81
93.0,0.945581,74.83,32.47
95.0,1.2149645,67.12,32.93
119.0,0.80047925,63.87,34.73
93.0,1.69925675,60.47,33.55
95.0,0.111469,66.58,34.18
81.0,1.21816775,74.15,32.93
128.0,0.885362,60.05,31.95
123.0,0.5547297499999999,60.62,32.39
119.0,0.03715625,60.77,34.05
97.0,0.7078395,58.23,35.29
95.0,0.7252055,62.07,35.27
92.0,0.70374425,58.12,35.23
91.0,0.7184787499999999,58.22,35.27
91.0,0.73801775,58.38,35.31
92.0,0.78670575,58.85,35.29
93.0,1.3805665,59.55,35.33
95.0,3.57010725,59.07,35.37
96.0,1.81873375,57.33,35.18
96.0,1.60892825,56.88,35.29
97.0,1.51315475,57.18,35.43
98.0,0.71559625,56.38,35.49
99.0,0.5496734999999999,57.28,35.65
99.0,0.533658,59.88,35.65
100.0,0.5115565,61.8,35.65
100.0,0.5160405,56.6,35.63
100.0,0.50803325,57.48,35.59
100.0,0.4942594999999999,55.55,35.55
101.0,0.85365125,55.95,35.57
101.0,0.8722289999999999,55.2,35.49
100.0,0.87030725,63.3,35.57
99.0,0.89144775,57.88,35.61
100.0,0.98401875,55.73,35.63
117.0,13.80071875,64.63,34.95
90.0,0.7649245,66.05,32.49
90.0,0.3977759999999999,60.28,32.29
99.0,0.63069725,70.78,32.31
99.0,0.8395572499999999,67.4,32.13
96.0,1.88055425,67.5,31.51
251.0,0.4849545,68.62,32.03
179.0,1.26311075,68.5,35.34
186.0,0.76709725,65.4,35.68
194.0,21.449431,81.83,34.97
193.0,4.197260249999999,62.42,34.63
189.0,1.3425485,61.93,34.34
103.0,1.70120625,70.88,34.97
98.0,3.9749835,82.92,35.39
97.0,2.67728375,60.88,35.27
97.0,1.2567045,59.33,35.21
97.0,0.82226025,66.95,34.95
90.0,0.229985,107.25,33.27
97.0,0.3593915,64.88,35.13
98.0,0.350423,61.25,35.15
99.0,0.3581104999999999,63.48,35.18
100.0,0.36804025,63.7,35.23
101.0,0.3968685,63.93,35.27
101.0,0.379251,65.03,35.27
101.0,0.38501675,62.92,35.27
102.0,0.2399145,61.05,35.18
102.0,0.27611025,58.65,35.31
102.0,0.40007125,57.17,35.27
103.0,0.299813,59.58,35.37
104.0,0.317751,57.28,35.41
104.0,0.420892,57.95,35.37
105.0,0.33697,56.55,35.37
105.0,0.345939,55.12,35.41
106.0,0.363876,52.43,35.37
105.0,0.369001,54.6,35.34
104.0,0.3404935,54.42,34.89
103.0,0.3302434999999999,54.43,35.11
103.0,0.3565092499999999,56.48,35.27
102.0,0.445876,55.37,35.25
103.0,0.42249375,54.92,35.29
103.0,1.073066,55.4,35.33
103.0,1.0443365,57.6,35.23
104.0,0.49970475,54.45,35.25
104.0,0.4266037499999999,55.63,35.23
104.0,0.5252607499999999,55.27,35.25
104.0,2.212399,55.12,35.25
104.0,0.83571375,54.5,35.18
104.0,0.77069025,56.0,35.21
104.0,0.55607975,54.02,35.21
104.0,0.4861825,54.27,35.18
104.0,0.69374525,54.08,35.18
104.0,0.69349425,53.85,35.16
105.0,0.547111,54.43,35.18
102.0,0.46696375,54.43,35.27
99.0,0.386565,53.12,35.31
97.0,0.35549425,52.93,35.29
96.0,0.3410804999999999,50.53,35.27
98.0,0.3084085,51.63,35.23
100.0,0.38176025,51.5,35.0
103.0,0.4061039999999999,50.38,34.91
105.0,0.4387759999999999,49.88,34.66
103.0,1.8677415,58.88,35.05
102.0,1.07316475,52.5,35.05
101.0,0.569533,52.8,34.91
101.0,3.01199075,53.25,34.95
102.0,3.5653025,52.72,34.93
103.0,1.7463427500000002,50.33,34.75
105.0,0.9699495,50.87,34.53
106.0,0.501306,50.78,34.77
106.0,0.4237212499999999,52.2,35.18
88.0,0.932128,57.07,30.83
97.0,0.5711345,63.0,31.15
121.0,0.2026609999999999,71.35,34.18
126.0,0.3281632499999999,68.02,35.13
122.0,0.3912345,69.08,35.23
117.0,0.4062822499999999,74.77,35.16
113.0,0.4069227499999999,70.47,35.27
113.0,0.417488,71.0,35.31
115.0,0.525061,71.15,35.23
117.0,1.36815525,71.53,35.18
115.0,2.2149655,71.77,34.97
113.0,2.35391475,74.15,34.89
111.0,2.73073525,71.37,34.59
110.0,2.33502575,72.68,34.93
109.0,2.30268925,70.63,35.09
94.0,0.7717805,77.2,32.31
93.0,1.6709234999999998,71.02,31.91
134.0,0.50058525,65.98,31.73
139.0,0.3328519999999999,65.02,30.73
131.0,0.75929625,76.28,31.85
125.0,0.60916875,81.57,31.97
105.0,1.27187775,82.6,34.33
95.0,2.25123925,77.35,35.29
97.0,1.29396475,74.58,34.97
98.0,1.430328,75.67,34.97
98.0,2.19138,73.3,34.25
97.0,2.47499,73.6,34.11
98.0,3.341384,73.63,34.13
99.0,3.219425,82.22,33.34
91.0,2.9355645,71.77,33.31
126.0,2.052776,88.23,32.81
112.0,2.026236,76.77,31.49
117.0,0.10659375,73.18,34.31
121.0,0.17253475,72.03,34.81
124.0,0.177976,71.8,35.03
135.0,0.16869375,77.15,35.05
131.0,0.224711,74.27,34.53
127.0,0.1238259999999999,73.55,34.41
125.0,0.1414312499999999,70.62,34.41
124.0,0.19616875,80.93,34.29
122.0,0.12926775,67.72,34.75
121.0,0.13598975,67.2,34.77
121.0,0.1513547499999999,67.97,34.65
121.0,0.17216125,68.5,34.53
121.0,0.2048114999999999,69.07,34.43
122.0,0.2467447499999999,68.73,34.23
123.0,0.29444,68.78,34.23
123.0,0.4759375,68.4,34.27
122.0,0.6936065,68.57,34.23
122.0,0.83291975,68.07,34.23
122.0,0.6866335,67.32,34.15
123.0,0.512178,70.18,34.18
124.0,0.4849005,70.3,34.18
125.0,0.47177625,69.18,34.27
125.0,0.4071154999999999,69.85,34.21
126.0,0.341495,68.73,34.05
127.0,0.3222889999999999,69.9,34.07
128.0,0.2733134999999999,71.45,34.55
127.0,0.3834282499999999,71.2,35.09
125.0,1.379432,71.93,34.91
124.0,2.01503275,72.12,34.97
123.0,2.59977775,71.43,34.84
122.0,3.069938,72.57,34.53
122.0,3.52309225,71.43,34.45
122.0,4.031125749999999,71.52,34.34
122.0,4.5189045,72.32,34.23
122.0,4.627739,71.23,34.33
122.0,5.21224425,71.68,34.41
123.0,7.021269,68.43,33.25
123.0,3.18645475,68.65,33.55
123.0,2.51943275,67.1,33.49
123.0,2.19938275,66.05,33.55
123.0,1.97915275,68.77,33.77
124.0,1.8693865,67.63,33.84
124.0,1.72566075,66.75,33.99
124.0,1.635072,65.9,34.11
123.0,1.6805265,67.43,34.27
123.0,1.2952455,66.68,34.99
123.0,1.2200215,65.27,34.89
124.0,1.1784085000000002,65.88,34.89
124.0,1.164964,64.53,34.91
123.0,1.1486385,65.77,34.75
123.0,1.1415965,64.95,35.0
123.0,1.12335075,73.22,34.66
124.0,1.092941,64.45,34.47
123.0,1.0782165,64.68,34.34
121.0,1.2488305,67.4,33.91
118.0,1.20647825,61.8,34.03
115.0,1.0124965,62.13,33.71
114.0,1.057311,65.0,33.5
114.0,1.000973,62.88,33.27
114.0,1.01185625,66.12,33.13
115.0,0.92927,66.52,33.99
115.0,0.894699,65.88,34.03
114.0,0.89181825,62.13,34.03
114.0,0.89726,66.6,34.05
114.0,0.849885,83.6,34.0
115.0,0.6965565,70.58,33.87
115.0,0.7311275,65.95,34.66
114.0,0.74393175,66.48,34.68
114.0,0.7692195,68.33,34.71
115.0,0.78586475,68.52,34.84
117.0,0.80731175,69.3,34.87
119.0,0.8204359999999999,69.3,34.91
120.0,0.82491725,70.2,34.97
119.0,0.89533925,71.17,34.97
110.0,0.6245335000000001,72.25,35.21
111.0,0.62165275,70.97,34.91
110.0,0.7071197499999999,71.28,35.29
106.0,0.67863075,75.33,35.13
104.0,0.64694075,67.93,35.0
108.0,0.65846425,70.32,35.09
117.0,0.667107,65.6,35.34
130.0,0.6987969999999999,65.27,35.53
145.0,0.73624925,67.78,35.5
158.0,0.647192,74.15,35.59
167.0,0.64943275,71.38,35.71
172.0,0.644631,71.73,35.57
176.0,0.565315,70.32,35.41
181.0,1.476942,74.53,33.66
134.0,2.02524775,77.08,34.45
108.0,2.84337525,78.77,35.21
96.0,3.2367105,77.98,35.13
88.0,2.7909305,80.32,34.87
130.0,1.78712025,74.42,32.37
140.0,1.34262025,74.78,33.71
95.0,1.230905,76.43,32.37
101.0,1.3461415,73.1,32.34
103.0,1.59069875,77.0,32.29
105.0,1.1982545,78.92,32.33
98.0,0.6516730000000001,77.18,31.41
88.0,0.5690872499999999,70.67,31.19
108.0,1.53884275,79.67,30.69
99.0,4.32882,74.78,31.47
98.0,3.319617,73.2,31.19
131.0,1.221622,67.72,31.55
112.0,1.0627525,75.08,31.87
105.0,1.017077,79.48,33.31
109.0,9.138872,123.25,30.15
113.0,6.01870725,68.2,32.23
113.0,3.28984725,82.98,34.65
114.0,1.13903575,79.13,34.87
115.0,0.8850962499999999,77.95,33.75
115.0,0.73945025,80.98,33.11
121.0,0.61651525,82.78,32.81
125.0,0.4762575,83.2,32.05
141.0,0.41927925,87.38,31.21
130.0,0.2256715,71.82,30.49
116.0,0.2073722499999999,79.97,34.57
116.0,0.422534,84.97,35.75
128.0,0.422854,78.65,35.55
133.0,0.4199732499999999,82.9,35.15
130.0,0.47150925,91.1,35.16
124.0,0.1468554999999999,84.02,34.21
127.0,0.1577377499999999,74.95,34.66
131.0,0.183663,73.98,35.0
131.0,0.2175889999999999,66.45,34.91
128.0,0.27744125,73.45,34.55
126.0,0.2294315,67.97,34.68
123.0,0.3046465,84.43,34.66
121.0,0.348175,69.28,34.55
120.0,0.3862624999999999,70.17,34.5
119.0,0.4201892499999999,71.07,34.59
119.0,0.4534757499999999,71.05,34.65
117.0,0.4874024999999999,70.72,34.77
116.0,0.5149279999999999,70.75,34.83
114.0,0.5290105,70.72,34.91
113.0,0.4874024999999999,80.38,34.91
112.0,0.414428,70.97,34.79
111.0,0.4217897499999999,74.15,34.93
111.0,0.412508,71.63,35.07
111.0,0.4064262499999999,71.08,35.13
112.0,0.40226575,72.98,35.21
113.0,0.393624,72.38,35.27
114.0,0.32096975,66.13,35.45
115.0,0.326411,65.7,35.34
117.0,0.331532,65.75,35.15
119.0,0.3302515,65.7,35.05
118.0,0.332812,66.05,34.99
113.0,0.34049375,68.05,34.75
107.0,0.3456145,67.68,34.49
105.0,0.3660985,65.22,34.29
109.0,0.390103,66.65,34.23
115.0,0.3974649999999999,67.23,34.21
120.0,0.392984,66.0,34.16
122.0,0.394904,66.1,34.15
124.0,0.3997052499999999,66.73,34.21
125.0,0.40258575,66.4,34.21
127.0,0.36161775,69.65,34.43
130.0,0.3097675,72.53,34.27
129.0,0.31008775,69.63,34.79
125.0,0.347855,68.77,34.89
121.0,0.361938,68.1,34.83
119.0,0.3731399999999999,68.85,34.77
117.0,0.38498225,69.97,34.79
115.0,0.40002525,69.48,34.77
114.0,0.4153879999999999,68.93,34.79
115.0,0.42306975,72.6,34.81
115.0,0.4691589999999999,73.3,34.84
115.0,0.48100125,71.1,34.87
115.0,0.514608,68.18,34.57
116.0,0.5270900000000001,70.37,34.79
116.0,0.562937,69.38,34.99
116.0,0.57638,69.58,35.15
117.0,0.444194,71.2,35.37
117.0,0.4345922499999999,69.47,35.27
117.0,0.36993925,67.5,35.13
118.0,0.383062,67.55,35.27
118.0,0.39202375,67.92,35.29
117.0,0.4061059999999999,68.7,35.37
114.0,0.3452944999999999,77.83,35.53
112.0,0.313288,70.53,35.05
112.0,0.3161689999999999,66.62,35.03
113.0,0.327691,67.17,35.07
113.0,0.3353727499999999,74.08,35.13
112.0,0.369299,67.7,35.15
111.0,0.3939439999999999,68.9,35.23
113.0,0.4144279999999999,68.32,35.27
113.0,0.43011125,68.97,35.34
114.0,0.4176287499999999,67.58,35.47
116.0,0.36513825,70.37,35.61
119.0,0.3862624999999999,69.03,35.73
120.0,0.393624,71.47,35.53
119.0,0.363858,68.95,35.37
118.0,0.4067462499999999,68.67,35.37
121.0,0.37506025,71.58,35.65
120.0,0.362258,67.65,35.43
111.0,0.362898,72.55,35.63
108.0,0.35041525,71.43,35.61
108.0,0.342094,70.43,35.33
109.0,0.353296,68.42,35.27
112.0,0.34689475,76.83,35.15
113.0,0.3609775,73.63,35.23
112.0,0.33697275,69.77,35.13
110.0,0.3536162499999999,70.45,35.16
111.0,0.8488225,71.33,34.43
112.0,0.7611255,62.97,34.65
108.0,0.9003525,78.68,35.27
117.0,1.25156075,83.28,35.21
142.0,1.50300925,72.98,35.34
137.0,1.542818,72.07,35.34
133.0,1.9219715,72.88,35.29
136.0,0.8757079999999999,72.95,34.45
122.0,0.2925374999999999,70.87,34.55
95.0,2.701565,81.4,31.75
97.0,1.8390755,75.75,31.53
111.0,5.00901725,86.35,31.87
103.0,9.17169875,89.65,33.18
97.0,3.49045125,71.57,32.66
98.0,2.3917960000000003,72.1,33.73
106.0,5.210568250000001,85.87,32.71
104.0,0.2768009999999999,73.65,36.07
111.0,0.3347322499999999,74.33,35.91
114.0,0.1542795,69.83,34.55
111.0,0.1683629999999999,64.02,35.29
110.0,0.1757249999999999,63.73,35.34
109.0,0.183407,63.77,35.34
109.0,0.186288,63.93,35.39
108.0,0.191089,64.42,35.43
106.0,0.1942899999999999,64.62,35.47
105.0,0.1962104999999999,65.33,35.45
104.0,0.2003714999999999,65.13,35.49
103.0,0.2003714999999999,65.47,35.53
103.0,0.2099739999999999,66.57,35.5
103.0,0.2195765,65.02,35.5
103.0,0.2256579999999999,65.35,35.49
103.0,0.2262979999999999,65.6,35.5
105.0,0.23174,66.53,35.5
106.0,0.2339799999999999,66.92,35.5
107.0,0.2310995,67.48,35.5
107.0,0.3175217499999999,66.3,35.23
107.0,0.3568917499999999,67.42,35.31
